0	D1	D2	D3	DR1	DR2	DR3	V1	V2	V3	VR1	VR2	VR3
XLOC_001630	259.096	247.035	281.939	228.415	303.635	231.632	204.67	250.577	268.657	258.002	271.736	209.257
XLOC_001631	37.9694	33.1256	32.7842	33.0038	35.5988	33.0151	36.7456	43.6828	58.9706	33.4701	41.7222	35.7183
XLOC_001632	6.00375	8.26417	6.09613	9.23635	5.78648	10.3823	7.09146	14.556	21.8743	6.89124	9.52594	7.70806
XLOC_001633	151.451	164.474	111.838	88.3852	129.145	101.77	90.5538	111.794	154.023	124.471	129.995	97.4134
XLOC_001634	91.188	124.11	101.838	127.345	96.8819	117.301	114.138	106.275	124.952	126.814	100.188	130.716
XLOC_001635	109.498	103.623	70.9371	71.8095	77.9791	88.3656	84.5518	65.4701	57.9388	60.4536	63.0326	67.096
XLOC_001636	14794.6	16813.6	10146.2	11972.0	13880.5	14090.4	11943.1	7962.94	5470.73	14339.7	11493.4	10708.8
XLOC_001637	88.2375	121.91	93.8075	135.364	129.629	190.217	156.462	182.611	347.759	123.189	148.066	232.196
XLOC_001638	15.0332	23.8957	24.3278	30.3918	17.3869	21.4473	28.1659	37.6331	57.9542	35.419	34.7123	30.5594
XLOC_001639	457.705	432.97	380.93	626.758	371.216	546.62	408.167	256.005	177.283	328.735	254.713	391.154
XLOC_001640	2194.75	2856.93	2705.29	2965.34	2273.49	3534.91	3072.52	2232.07	1668.84	1695.53	2206.75	3253.11
XLOC_001641	26.4549	30.1863	30.9266	36.6209	31.3128	39.1871	41.0872	36.6944	45.5307	37.291	33.1921	47.4938
XLOC_001642	2.77102	10.4893	9.54005	13.7728	11.8403	15.0945	11.6532	15.4849	23.7529	10.351	12.1981	15.4232
XLOC_001643	0.0	0.352008	0.227204	0.21184	0.0	0.0	0.145821	0.28228	0.649502	0.0	0.2771	0.104466
XLOC_001644	0.0	0.67695	0.436938	0.0	0.0	0.297658	0.0	0.407141	0.0	0.138646	0.266446	0.301349
XLOC_001645	16.6699	45.8922	25.1622	11.7426	14.9955	47.4278	43.7176	33.1192	20.4632	9.87081	14.4536	51.7644
XLOC_001646	29.0366	39.0663	27.0462	36.3906	26.6256	45.1267	39.1499	33.0855	33.4641	34.9095	34.6097	46.4898
XLOC_001647	16.1363	19.8026	21.7866	25.4258	19.471	22.551	26.6315	22.5731	36.9481	21.5034	21.7384	26.6989
XLOC_001648	361.179	398.348	350.222	409.568	355.315	356.809	348.492	276.371	255.38	457.486	301.077	310.601
XLOC_001649	96.5041	108.108	100.335	88.0219	108.975	122.101	108.887	105.958	109.406	94.4995	110.271	121.518
XLOC_001650	116.412	140.175	119.716	106.1	116.151	136.167	150.668	150.189	192.245	140.338	147.599	155.609
XLOC_001651	80.5503	110.878	100.762	97.9322	94.8103	80.5279	107.173	108.82	128.162	113.318	113.663	89.3844
XLOC_001652	38519.5	26125.4	33352.0	12995.7	33390.4	27213.9	30990.1	18244.6	13103.7	9714.29	17075.0	21114.1
XLOC_001653	49.0885	86.3398	36.3444	126.511	83.4093	66.0243	79.3086	114.392	187.014	89.1852	82.7417	99.1505
XLOC_001654	12.4588	22.6619	13.4412	17.324	18.4122	16.1587	21.8203	18.1729	30.1364	16.0567	19.0448	23.0845
XLOC_001655	94.4116	93.2304	101.205	152.168	109.853	68.323	76.657	90.3382	122.066	124.115	82.2865	78.3929
XLOC_001656	31.1648	48.1298	48.9618	37.4653	36.2397	27.1437	36.6252	45.9375	61.778	35.5726	40.1526	37.8824
XLOC_001657	30.7833	40.1815	25.2278	27.0392	33.4205	39.1908	44.1858	35.1513	53.3584	26.0354	33.7873	47.8072
XLOC_001658	23.629	22.107	18.3693	19.268	16.938	21.2288	22.3159	26.1843	31.257	19.9845	21.8032	24.056
XLOC_001659	389.409	322.783	335.679	408.667	378.097	295.082	283.069	249.463	189.205	401.666	272.303	249.976
XLOC_001660	280.557	285.547	218.184	218.21	195.734	274.827	263.109	212.38	217.679	161.938	184.222	267.659
XLOC_001661	628.521	616.76	588.426	637.569	478.041	600.715	638.516	459.996	341.598	525.54	446.784	533.336
XLOC_001662	46.4562	64.2431	51.9755	39.909	44.1117	49.9872	57.5183	55.5533	56.6283	46.3246	56.3982	60.7108
XLOC_001663	251.887	240.13	151.145	178.81	151.785	316.445	270.469	153.841	122.611	116.335	134.874	228.228
XLOC_001664	222.781	229.534	285.71	310.491	225.536	264.112	284.482	311.926	325.11	283.803	267.527	300.748
XLOC_001665	3.53336	0.486367	2.19748	1.75619	1.27138	2.13858	1.81332	3.70523	4.48705	3.58606	3.06293	2.74245
XLOC_001666	4.88086	2.74848	3.74513	2.57297	2.39488	1.3428	2.65666	2.44894	3.00522	2.75204	2.28379	2.08449
XLOC_001667	197.732	208.136	248.015	443.219	408.057	306.235	250.373	540.843	505.897	304.957	441.119	412.188
XLOC_001668	100.005	136.095	119.512	96.2075	107.615	139.203	142.155	133.418	151.027	115.112	126.069	138.298
XLOC_001669	5.49397	8.69681	5.12525	7.28179	7.4132	6.31796	6.26555	10.6127	19.1864	7.12479	7.59024	7.18181
XLOC_001670	392.468	385.985	428.114	471.716	375.065	304.657	295.458	281.921	226.722	467.842	308.112	260.789
XLOC_001671	2038.36	1832.6	1759.94	1269.89	1996.7	1619.1	1650.19	1323.65	1379.62	1423.06	1517.84	1364.26
XLOC_001672	389.055	375.608	308.272	464.142	274.265	452.162	430.417	267.202	181.116	270.993	250.077	412.735
XLOC_001673	1.67953	1.15593	1.11915	2.43477	2.64395	2.54135	2.63368	1.96979	4.35457	2.95934	2.38861	1.97253
XLOC_001674	7.05967	24.2941	12.5445	13.1583	6.35057	42.7289	21.1343	16.5595	24.6542	7.96109	21.9929	25.2343
XLOC_001675	514.079	833.132	536.849	825.791	477.575	759.95	792.702	446.204	410.585	782.507	549.388	754.805
XLOC_001676	353.53	409.704	387.529	264.512	403.813	333.009	341.905	315.672	295.718	365.918	368.697	305.711
XLOC_001677	161.712	146.785	170.397	189.938	173.579	131.448	167.495	179.797	172.456	214.956	177.767	134.354
XLOC_001678	128.588	146.428	130.863	62.9438	121.981	74.9981	117.318	79.3572	56.4111	88.9814	103.868	78.3158
XLOC_001679	81.5477	83.4454	78.7774	72.3781	60.9366	77.0387	86.9726	95.135	119.357	60.212	70.4801	89.627
XLOC_001680	23.2417	28.6246	26.6268	44.7127	29.9853	25.5429	28.5112	43.1239	59.7418	48.7114	38.8532	32.5432
XLOC_001681	14.789	10.1785	6.56973	15.3137	8.31469	29.091	8.43298	13.7738	25.8234	5.73282	10.0156	17.3689
XLOC_001682	166.81	270.945	146.599	357.664	142.052	276.805	270.137	180.601	209.186	342.281	181.58	296.251
XLOC_001683	120.945	138.66	130.009	203.459	124.215	134.074	137.47	192.759	209.988	255.545	183.352	147.824
XLOC_001684	527.338	504.621	243.405	7.67381	10.1849	708.327	722.401	25.4689	28.3932	17.4107	19.8897	734.069
XLOC_001685	144.166	154.346	91.7163	14.3753	32.8217	191.212	219.218	48.8704	88.9024	32.1134	43.152	222.484
XLOC_001686	647.681	718.882	498.358	180.979	176.527	843.409	896.707	204.076	218.821	224.701	225.994	893.554
XLOC_001687	305.652	248.066	308.422	303.408	220.428	267.196	241.565	167.621	149.484	246.448	164.369	243.035
XLOC_001688	8.05091	9.77831	8.20485	8.04234	6.39022	6.59267	5.94104	6.40377	10.1237	6.40864	4.2336	6.38422
XLOC_001689	442.311	456.213	558.242	647.48	518.884	469.409	504.775	643.069	634.024	711.284	594.172	506.169
XLOC_001690	36.713	45.9414	37.7016	58.0603	51.8971	62.3333	49.8895	84.9974	124.528	61.4291	64.9676	60.6716
XLOC_001691	120.253	103.966	119.7	113.912	130.21	104.233	103.808	133.046	144.305	114.785	121.455	110.756
XLOC_001692	177.599	206.884	236.686	253.12	195.979	207.975	230.375	304.714	403.909	277.556	270.734	299.101
XLOC_001693	27.9391	34.6123	26.064	52.0747	55.2921	57.4947	48.5909	54.7411	86.3351	34.6571	43.1406	67.3382
XLOC_001694	170.219	188.373	163.905	205.924	174.714	168.216	194.836	210.067	250.013	177.524	158.162	196.015
XLOC_001695	811.403	921.825	854.56	843.353	777.894	626.115	780.051	743.653	724.772	962.008	771.249	660.987
XLOC_001696	130.959	188.342	150.451	318.953	174.375	202.718	137.994	239.846	824.934	191.642	138.286	221.917
XLOC_001697	253.726	238.342	281.783	504.628	296.096	307.137	242.436	428.622	450.174	423.385	365.027	331.021
XLOC_001698	17.7138	17.2116	7.71475	14.2423	11.5604	26.6983	20.9938	17.0611	27.788	9.49821	15.1484	22.489
XLOC_001699	6.43523	8.8581	5.71747	7.99628	7.02932	13.3541	10.7464	6.46919	13.7176	4.40599	5.60335	11.642
XLOC_001700	20.2571	15.137	15.4266	13.4245	14.0573	20.668	19.6368	17.4092	24.8673	15.1747	15.2083	23.4068
XLOC_001701	70.2609	79.8454	87.1036	72.4154	58.7941	88.0182	119.261	91.0836	108.592	96.2763	77.4609	133.164
XLOC_001702	20.8347	20.1649	20.8247	20.2255	21.0847	25.2205	26.5452	33.2393	59.9444	20.0074	27.1617	31.2516
XLOC_001703	155.329	190.875	170.122	178.504	180.884	146.319	180.526	233.494	313.576	211.947	242.98	164.978
XLOC_001704	203.738	231.672	219.892	278.99	206.86	229.899	222.956	263.711	276.053	275.203	244.858	246.21
XLOC_001705	36.5065	37.8944	42.8032	71.3897	33.3781	44.9159	42.1455	68.2079	100.067	62.4267	61.444	60.1414
XLOC_001706	601.839	697.917	730.678	1366.2	758.232	766.95	652.228	936.403	919.894	1398.37	816.261	770.552
XLOC_001707	349.205	331.317	297.035	177.889	245.835	300.372	296.219	179.339	142.871	156.926	200.947	247.392
XLOC_001708	879.486	811.07	597.328	499.24	714.317	707.511	625.33	333.107	243.795	420.271	430.719	506.485
XLOC_001709	48.0585	42.1722	67.2497	44.2897	49.716	38.541	50.3548	46.086	32.0408	38.2751	40.6836	45.3994
XLOC_001710	152.776	114.83	216.623	721.8	225.654	123.922	149.167	330.702	300.695	660.935	297.007	127.374
XLOC_001711	40.4228	34.0529	36.7761	34.959	24.7266	25.6404	27.6599	28.4676	32.0321	37.5614	30.2228	28.5344
XLOC_001712	0.0	364.202	47.0149	0.0	380.815	0.0	211.221	116.823	44.8	59.6738	114.679	64.8507
XLOC_001713	191.54	193.717	150.148	204.599	125.861	223.161	195.991	148.598	190.342	82.2053	144.648	175.672
XLOC_001714	21884.3	18978.0	6610.76	5076.02	9646.23	9404.35	12728.5	5314.46	4492.91	9933.15	8358.95	6794.3
XLOC_001715	281.353	305.749	381.536	341.936	356.328	306.97	289.202	357.56	485.01	314.147	312.89	325.143
XLOC_001716	1.77983	1.83745	1.58132	5.89754	5.60371	1.61587	2.79097	3.92928	6.96904	5.01773	4.09824	3.27182
XLOC_001717	575.505	461.47	255.11	472.141	184.774	677.612	400.094	58.3855	36.1634	42.779	51.4657	286.123
XLOC_001718	0.0	32.5056	0.0	0.0	0.0	0.0	13.4656	26.0666	19.9923	0.0	0.0	9.64671
XLOC_001719	656.726	755.871	744.166	1396.9	1004.41	788.637	702.148	964.269	847.552	1845.37	1094.71	815.918
XLOC_001720	3372.99	2779.95	4961.35	4746.37	7604.43	2419.21	2530.9	6765.35	4972.24	8060.45	7881.05	2958.64
XLOC_001721	2057.14	1228.18	2457.93	1630.01	4009.53	1121.51	946.684	2351.08	1547.33	2480.66	2958.61	1026.19
XLOC_001722	24.0728	26.1602	31.5189	16.5305	27.9234	15.337	18.2422	23.2508	28.5592	20.8957	27.4576	17.8563
XLOC_001723	38.3372	33.6204	36.3961	15.4948	40.8832	27.5077	27.3259	28.2404	23.2955	24.3182	32.9148	24.565
XLOC_001724	941.205	889.613	862.887	792.012	1033.54	727.228	681.575	525.014	440.108	951.594	737.705	543.494
XLOC_001725	136.357	127.633	104.187	51.9597	112.848	79.2292	73.0883	85.7937	47.3307	73.8085	98.9945	64.6149
XLOC_001726	622.858	537.015	778.371	1514.61	811.751	582.068	540.576	877.352	842.734	968.421	742.324	623.013
XLOC_001727	140.588	122.222	130.542	140.541	129.319	122.838	137.126	155.477	157.727	117.116	147.469	140.338
XLOC_001728	242.127	215.039	224.256	304.158	233.322	209.584	221.473	237.063	240.649	294.55	244.393	203.511
XLOC_001729	3641.91	3095.18	3516.46	5421.73	3837.18	3069.41	2931.49	2559.32	1883.42	5621.23	3095.4	2755.44
XLOC_001730	188.242	170.012	197.654	149.465	179.374	171.126	170.343	128.327	97.636	135.715	149.554	155.771
XLOC_001731	1355.91	1014.47	1373.24	994.354	1089.03	1242.25	1141.97	1017.63	1053.15	846.433	1060.05	1158.6
XLOC_001732	2567.42	1844.55	2202.62	1806.05	1956.29	2201.01	1578.56	1137.26	761.558	1322.49	1263.18	1481.06
XLOC_001733	7.81005	8.44685	8.9215	10.1667	3.01096	9.45412	9.86122	8.3131	14.1687	11.0091	11.7874	10.4829
XLOC_001734	18.5865	16.2034	11.2842	12.3174	7.24515	18.7492	15.191	13.1647	17.1779	11.3532	14.2657	15.4384
XLOC_001735	0.0	0.0	148.862	138.796	602.883	405.641	95.5406	184.947	780.171	283.416	181.553	410.671
XLOC_001736	111.701	91.1153	118.172	148.565	110.158	70.1116	88.4646	102.636	108.052	161.304	113.304	93.2048
XLOC_001737	127.209	140.872	137.239	108.151	100.665	121.569	178.07	162.06	153.244	142.373	158.568	159.413
XLOC_001738	678.114	742.643	685.438	762.603	684.547	920.821	853.214	785.404	817.051	731.796	708.704	931.881
XLOC_001739	735.82	553.676	1055.24	898.854	1259.07	540.157	522.955	1198.84	1090.02	1049.24	1100.28	542.498
XLOC_001740	1294.06	1153.19	1232.91	1674.73	1365.72	1305.2	1117.62	1099.36	806.324	1503.28	1154.56	1126.66
XLOC_001741	41.8585	60.6912	57.5202	47.1579	43.1767	60.1284	68.9007	56.0618	72.1749	55.8572	53.8235	55.6301
XLOC_001742	59.997	48.8008	41.1903	33.8868	58.8771	29.7109	31.1014	60.2061	30.0146	67.6578	56.1461	40.1058
XLOC_001743	471.801	405.557	493.279	349.746	550.048	389.209	380.189	385.826	254.031	381.919	479.28	334.965
XLOC_001744	232.31	188.138	235.108	163.503	285.181	205.095	184.758	216.424	133.089	178.752	271.125	178.562
XLOC_001745	36.2056	39.4425	35.3841	30.335	37.5939	38.9435	29.4342	36.3681	28.0685	32.7212	37.6062	35.0739
XLOC_001746	9.67547	11.0986	7.16359	6.67918	14.5061	7.80815	11.0343	13.3501	19.1131	12.7294	18.3472	15.8099
XLOC_001747	265.82	274.722	246.281	212.928	303.148	221.382	240.474	251.578	231.282	315.924	296.665	221.3
XLOC_001748	1806.54	1725.97	1871.15	1270.07	2155.38	1017.16	1040.97	1303.4	1043.94	1610.34	1546.06	801.585
XLOC_001749	95.4182	100.216	107.317	128.388	102.207	81.7878	71.55	88.7355	72.6103	126.883	86.2105	73.1135
XLOC_001750	1446.22	1091.21	870.887	1952.34	1426.24	907.75	846.046	736.112	389.989	1739.61	798.056	544.839
XLOC_001751	113.289	98.3161	126.418	98.5478	170.621	99.4092	75.9017	98.7532	77.5662	107.22	118.372	88.1148
XLOC_001752	96.7794	69.7504	109.509	77.9016	128.124	69.0755	73.147	109.852	72.2722	108.365	118.966	70.4915
XLOC_001753	381.166	184.707	274.723	270.644	335.882	185.974	231.765	277.991	167.111	281.805	324.517	227.207
XLOC_001754	253.674	174.469	280.624	231.915	346.964	176.53	164.475	290.744	196.877	293.548	338.168	183.25
XLOC_001755	63.125	45.0549	73.7404	60.0387	117.775	69.3379	41.3278	91.6156	55.9163	83.0493	89.9343	55.3941
XLOC_001756	148.401	89.9778	147.859	96.883	226.942	106.073	85.4273	115.252	67.9041	107.98	155.252	91.3669
XLOC_001757	958.809	661.033	770.406	550.399	1009.71	586.295	515.552	407.326	254.103	513.03	520.14	406.963
XLOC_001758	0.0	0.376004	0.242692	0.0	0.0	0.495992	0.0778806	0.0753806	0.0	0.0	0.147994	0.167381
XLOC_001759	0.0	1.1124	0.0	0.334725	0.0	0.489128	0.0	0.223012	0.0	0.0	0.21892	0.0
XLOC_001760	4.11878	4.36115	5.06684	4.1993	4.8451	4.98581	4.96822	4.63388	4.49286	6.07382	2.91812	3.30037
XLOC_001761	108.895	124.912	117.482	117.055	109.619	130.249	113.84	172.433	156.946	109.643	130.639	141.926
XLOC_001762	8.46476	2.33035	3.76032	0.0	6.09162	5.12332	0.0	0.0	0.0	0.0	0.0	0.0
XLOC_001763	165.293	170.644	190.914	102.695	133.821	290.128	197.933	68.421	62.9723	116.499	76.1207	121.542
XLOC_001764	444.429	385.865	494.909	324.836	537.859	357.525	336.717	365.057	291.099	395.993	447.268	298.112
XLOC_001765	86.8433	78.5038	90.4005	70.5975	90.3632	68.2524	71.3234	58.1244	45.2656	76.1896	72.3316	69.3634
XLOC_001766	62.0436	60.8814	53.0769	52.541	46.4177	50.937	57.534	39.8371	32.3091	43.0358	43.3494	44.7305
XLOC_001767	5.20408	3.58171	3.85303	4.31099	3.12091	4.19972	5.44038	5.74444	13.9518	6.84667	4.69918	5.31474
XLOC_001768	92.5053	106.697	94.7991	49.0168	88.3787	80.5085	99.3126	72.7097	67.5136	60.8815	83.9913	80.7901
XLOC_001769	0.0	8.05674	5.20023	4.84859	12.2854	8.26603	8.9001	7.5376	10.3234	3.85024	6.87075	5.97752
XLOC_001770	23.1383	23.761	23.4944	16.5814	26.4308	21.7849	22.9324	24.1219	19.2004	16.4633	19.799	19.5044
XLOC_001771	309.916	329.132	282.643	272.457	340.637	260.249	265.081	306.98	302.777	269.349	295.787	246.078
XLOC_001772	3.19653	5.13337	2.60334	2.20663	1.91697	3.54697	4.10114	5.14564	6.08898	1.35176	3.31937	4.5703
XLOC_001773	401.952	412.517	579.924	573.122	580.765	279.883	354.451	633.629	542.064	662.363	468.307	303.333
XLOC_001774	3.67952	1.96252	3.37789	2.09965	2.56505	2.68467	1.89696	1.6612	3.30105	1.96506	1.37323	2.36938
XLOC_001775	1.59792	2.19954	2.12954	2.97831	2.87484	0.483573	3.18909	3.52768	5.74946	2.0272	4.54511	1.30552
XLOC_001776	129.406	123.915	146.119	222.104	123.416	128.618	146.346	163.983	191.907	208.523	128.145	148.689
XLOC_001777	45.677	54.8817	35.6512	78.8762	66.0416	105.5	66.8757	134.332	243.443	92.6402	102.823	111.734
XLOC_001778	49.0582	87.3371	74.9687	61.7714	60.6061	75.6173	87.8385	106.138	159.349	78.742	88.42	85.9072
XLOC_001779	134.622	137.453	135.379	83.9455	123.762	93.1204	101.228	126.555	111.154	125.119	120.225	78.5626
XLOC_001780	213.573	234.112	225.422	171.278	194.046	219.815	237.04	207.963	261.388	154.748	191.638	233.298
XLOC_001781	100.796	116.273	103.428	172.288	103.442	97.9548	112.928	117.922	116.283	167.297	98.0671	98.8795
XLOC_001782	2325.71	2145.41	2151.0	2568.2	2017.51	2171.92	2672.88	2229.59	1871.2	2033.54	2173.65	2307.77
XLOC_001783	10.0327	2.762	5.3482	6.64874	1.80499	6.07231	4.57668	4.42976	8.06906	2.82843	4.89203	5.32792
XLOC_001784	1047.83	480.781	310.321	289.337	314.195	1268.41	497.914	385.545	73.9254	984.69	946.173	285.364
XLOC_001785	68.9923	81.2085	64.5979	116.826	92.678	116.162	87.8399	101.514	153.762	99.4246	94.1879	124.549
XLOC_001786	22.6977	33.8511	24.2886	29.7368	28.5929	32.506	37.7131	34.5343	66.4637	35.1452	27.0022	33.2746
XLOC_001787	4072.92	2715.59	2487.82	2319.59	2289.89	2311.08	2068.45	2002.05	1239.19	1794.13	2620.41	1871.79
XLOC_001788	49.3096	44.3499	44.8054	48.7383	35.7878	48.1586	52.081	49.7907	50.9964	52.2883	50.8502	50.8159
XLOC_001789	523.063	636.51	721.734	939.286	547.14	556.628	689.239	827.127	926.264	1112.52	799.945	691.102
XLOC_001790	646.071	652.872	888.35	756.07	664.203	676.556	862.532	1257.93	1581.22	907.816	1294.57	1063.03
XLOC_001791	13.4997	25.4759	23.7946	24.7108	18.0198	21.0858	20.4862	49.0306	77.9752	22.7124	25.481	22.1478
XLOC_001792	13.0963	17.6352	10.3709	21.4618	15.8786	18.9549	15.7473	13.1991	25.7904	9.95272	15.8876	18.2595
XLOC_001793	2109.06	1501.94	2256.37	3224.21	2270.54	1086.03	1427.28	2909.43	1995.75	3147.96	2403.68	1384.76
XLOC_001794	20.6628	23.7524	21.8736	18.9377	15.8191	14.635	23.9408	27.9038	24.286	24.7265	22.2111	16.3879
XLOC_001795	122.732	163.741	106.358	150.626	164.927	1.82924	120.103	120.001	186.953	85.0109	18.4658	88.5109
XLOC_001796	58.3433	47.3404	71.7519	46.0414	55.7979	52.7829	70.5645	93.3819	92.9387	61.1182	76.3624	61.7164
XLOC_001797	31.0098	21.8389	24.3475	13.7401	20.1104	18.7688	26.5237	39.802	48.3852	18.7045	20.1218	24.5989
XLOC_001798	26.5554	32.27	27.0957	17.186	21.6486	20.5932	38.6843	52.7859	57.259	23.1615	29.7865	35.3409
XLOC_001799	567.78	505.249	537.366	391.429	557.677	446.151	347.902	679.31	454.605	417.331	441.354	336.794
XLOC_001800	56.4853	62.2016	39.1768	42.2634	43.2719	49.6276	62.0285	42.5391	31.1607	39.8624	41.8571	41.9808
XLOC_001801	30.2887	42.685	37.4823	36.4412	22.7053	26.189	43.7949	42.9861	54.338	35.5793	34.3829	36.5301
XLOC_001802	479.098	402.61	469.636	532.846	291.775	294.265	410.659	459.921	441.312	532.51	373.164	312.596
XLOC_001803	212.28	162.655	232.502	323.546	147.687	126.584	198.415	204.599	142.203	309.697	160.052	140.542
XLOC_001804	52.4779	53.5834	66.1064	51.5336	57.4017	38.9201	49.9436	63.434	48.9128	60.3593	60.7348	39.906
XLOC_001805	49.9179	69.6161	64.1911	64.7474	48.449	48.4998	74.1568	91.3518	141.797	68.8833	56.9367	65.7365
XLOC_001806	25.5992	30.4039	15.9007	15.2946	15.0802	40.8603	34.9429	16.5042	19.1313	10.538	15.649	26.7914
XLOC_001807	86.2913	108.695	74.0629	107.898	91.0982	89.0834	85.5983	79.7055	103.862	123.748	91.739	91.4517
XLOC_001808	1.68773	0.0	2.49914	0.699045	0.506069	1.0215	1.28317	2.17347	2.85769	1.42742	0.914391	1.26399
XLOC_001809	5.11401	10.1192	7.66735	11.9148	3.45026	2.70836	8.93061	5.1158	6.90024	6.84831	6.58044	5.8756
XLOC_001810	25.2406	32.2619	19.2217	29.2725	22.0566	23.5701	32.4864	22.6871	16.1793	28.0568	20.1218	25.1881
XLOC_001811	133.669	126.272	104.4	111.453	83.3056	118.183	153.189	91.2534	66.7528	106.526	94.4305	118.131
XLOC_001812	323.421	308.607	273.817	166.213	220.603	284.885	326.677	218.188	161.229	181.385	219.032	278.797
XLOC_001813	77.463	77.6529	74.8077	73.5853	48.4747	109.058	94.5836	82.0209	81.7978	46.2881	52.9168	113.334
XLOC_001814	106.26	129.23	96.1515	95.1512	73.5911	126.253	127.122	71.4757	67.5344	73.0201	78.9958	128.065
XLOC_001815	199.755	257.205	195.962	198.224	164.717	270.519	291.406	165.028	189.813	179.27	170.003	276.678
XLOC_001816	17.6668	23.3456	21.347	26.9282	17.1637	21.3858	21.3568	37.2473	48.0115	24.1063	31.0122	25.6924
XLOC_001817	190.828	257.742	179.692	330.073	210.344	300.406	235.381	183.076	200.618	261.415	194.156	286.564
XLOC_001818	33.5563	30.2437	32.653	40.0417	23.7174	30.9487	38.4969	30.2057	35.3423	35.5886	26.8378	37.5337
XLOC_001819	83.4808	88.4698	69.6784	70.4704	61.5837	101.404	121.642	70.6263	58.2645	72.9667	64.8698	106.673
XLOC_001820	2777.67	1382.95	2179.07	3671.78	3615.1	4507.03	1870.33	3131.32	4190.35	1132.97	2385.44	4707.77
XLOC_001821	106.461	99.4577	142.656	65.0588	90.43	99.2948	97.0308	96.9021	81.7828	62.9796	101.27	102.736
XLOC_001822	129.373	61.6439	110.523	45.3416	138.759	87.3387	79.4461	82.3884	62.1364	54.7097	99.7476	54.8824
XLOC_001823	8.17916	9.0069	7.88976	7.25946	6.09631	8.20363	9.46112	7.80315	12.5136	6.39058	9.24258	10.1192
XLOC_001824	433.147	416.117	411.56	822.902	465.404	400.528	277.649	295.506	257.363	856.278	390.105	291.372
XLOC_001825	11.5956	10.2909	12.3357	7.20424	11.8034	7.75707	9.83112	9.59974	14.6609	8.25868	10.7462	8.16489
XLOC_001826	48.4472	65.2983	78.9132	95.3157	81.1091	112.404	61.3903	132.209	234.702	60.5139	100.618	111.187
XLOC_001827	521.386	521.265	541.669	345.074	612.029	408.277	391.995	365.324	273.885	374.596	435.604	324.141
XLOC_001828	262.236	248.79	277.002	110.214	232.259	189.063	212.584	205.221	170.247	132.019	204.118	150.923
